record,recordLabel,roleLabel,nameString,nameLabel
https://catalog.digital-scriptorium.org/entity/Q80669,"Minḥa and 'Arvit for weekdays and Shabbat; songs, Kiddush and Havdalah, blessing of the moon, and Hallel (DS19648)",Author,Jews,
https://catalog.digital-scriptorium.org/entity/Q81416,Tefilot nashim (DS19897),Author,Jewish prayers,
https://catalog.digital-scriptorium.org/entity/Q81449,Shir ha-shirim; ʻim targum yonatan...meturgam le-yeṿanit be-otiyot ʻivriyot / (DS19908),Author,"Daṿid, Avraham",
https://catalog.digital-scriptorium.org/entity/Q81584,Sheʼelah u-teshuvah; be-ʻenyan heḳdesh she-ratsu le-shanoto be-kefar Ortakoy] / (DS19953),Author,Menaḥem,
https://catalog.digital-scriptorium.org/entity/Q98137,L'arbre des batailles ... [etc. (DS25470),Former owner,"Sonnyng, William",
https://catalog.digital-scriptorium.org/entity/Q98137,L'arbre des batailles ... [etc. (DS25470),Scribe,"Moris, V.C",
https://catalog.digital-scriptorium.org/entity/Q98137,L'arbre des batailles ... [etc. (DS25470),Former owner,"Sonnyng, John",
https://catalog.digital-scriptorium.org/entity/Q17219,Book of hours; undetermined use : in Latin and Dutch (DS3479),Former owner,"Minnis, Katherine",
https://catalog.digital-scriptorium.org/entity/Q17195,Book of hours; use of Rome : in Latin (DS3471),Former owner,"d'Hézy, Bernard",
https://catalog.digital-scriptorium.org/entity/Q17261,Bible; Old and New Testament : in Latin (DS3493),Former owner,"Tomlinson, Robert",
https://catalog.digital-scriptorium.org/entity/Q98143,Deed granting use of half acre of land to widow of Hugh Marshal in return for one rose at midsummer : in Latin (DS25472),Author,"Alisa of Bastogne, active 15th century",
https://catalog.digital-scriptorium.org/entity/Q98146,Book of hours; use of Rome : in Latin (DS25473),Former owner,"Saluti, Tomasso, active 20th century",
https://catalog.digital-scriptorium.org/entity/Q98146,Book of hours; use of Rome : in Latin (DS25473),Former owner,"Libri, Edoardo, active 20th century",
https://catalog.digital-scriptorium.org/entity/Q98146,Book of hours; use of Rome : in Latin (DS25473),Former owner,"Parroco di Taviano, Luigi Bruno, active 20th century",
https://catalog.digital-scriptorium.org/entity/Q98149,Inventory of the estate of Nicoló de Lazara; in Latin (DS25474),Author,"De Lazara, Nicoló",
https://catalog.digital-scriptorium.org/entity/Q98152,Single leaf from a Beneventan missal; in Latin (DS25475),Former owner,Stephen Butler Rare Books & Manuscripts,
https://catalog.digital-scriptorium.org/entity/Q98155,"Iulia gens ab dis [?] est a Venere, item a regibus Anco silicet Martio Martii Trahere originem perhibuntur (DS25476)",Former owner,"Zanichelli, Mauro",
https://catalog.digital-scriptorium.org/entity/Q98155,"Iulia gens ab dis [?] est a Venere, item a regibus Anco silicet Martio Martii Trahere originem perhibuntur (DS25476)",Former owner,Pettini Libraria di Antonio Pettini,
https://catalog.digital-scriptorium.org/entity/Q98158,Fragments from a Beneventan homiliary; in Latin (DS25477),Former owner,Stephen Butler Rare Books & Manuscripts,
https://catalog.digital-scriptorium.org/entity/Q98164,Book of hours; use of Rome : in Latin (DS25479),Former owner,"Zucchi, Antonio, active 19th century",
https://catalog.digital-scriptorium.org/entity/Q98164,Book of hours; use of Rome : in Latin (DS25479),Former owner,"Middle Hill Rare Books & Manuscripts AB (Stockholm, Sweden)",
https://catalog.digital-scriptorium.org/entity/Q98164,Book of hours; use of Rome : in Latin (DS25479),Former owner,Stephen Butler Rare Books & Manuscripts,
https://catalog.digital-scriptorium.org/entity/Q98185,Lectiones evangeliorum de circulo anni. (DS25486),Former owner,W.H.H. Newman (Buffalo),
https://catalog.digital-scriptorium.org/entity/Q98188,[Psalterium cum canticis] (DS25487),Former owner,Taschen von I. Kossel. R.,
https://catalog.digital-scriptorium.org/entity/Q98194,[Psalterium Romanum ad Usum Ord. Francisci]. (DS25489),Former owner,William Constable,
https://catalog.digital-scriptorium.org/entity/Q98197,[Processionale Purificationes B.V. Mariae]. (DS25490),Former owner,Walter T. Wallace,
https://catalog.digital-scriptorium.org/entity/Q98206,[Horae B.V.M. use of Rome]. (DS25493),Former owner,De Levis,
https://catalog.digital-scriptorium.org/entity/Q98206,[Horae B.V.M. use of Rome]. (DS25493),Former owner,Sir Godfrey Webster,
https://catalog.digital-scriptorium.org/entity/Q98206,[Horae B.V.M. use of Rome]. (DS25493),Former owner,Cecil Brent,
https://catalog.digital-scriptorium.org/entity/Q98221,[Legenda aurea] (DS25498),Former owner,Andrea de Sancto Gemino,
https://catalog.digital-scriptorium.org/entity/Q98221,[Legenda aurea] (DS25498),Former owner,Sephan de Perusio,
https://catalog.digital-scriptorium.org/entity/Q98230,[Opera] (DS25501),Former owner,Edward P. Boone,
https://catalog.digital-scriptorium.org/entity/Q98239,[Armenian psalter and hymns] (DS25504),Former owner,"Wild, Henry D.",
https://catalog.digital-scriptorium.org/entity/Q98251,Aurelii Augustini tractatus de psalmodi. (DS25508),Scribe,"Ioannes de Frauenberg, active 1464",
https://catalog.digital-scriptorium.org/entity/Q98254,Breviarum Romanum. (DS25509),Former owner,"James Dickson Clark, active Brooklyn in 1860.",
https://catalog.digital-scriptorium.org/entity/Q98257,[Liber meditationum]. (DS25510),Former owner,Rowland Oseley,
https://catalog.digital-scriptorium.org/entity/Q98284,Khamsah Niẓāmī; خمسه نظامی (DS25519),Scribe,"Muhammad Husain ibn Ali, fl. 1661, scribe.",
https://catalog.digital-scriptorium.org/entity/Q98284,Khamsah Niẓāmī; خمسه نظامی (DS25519),Artist,Follower of Riza Abbasi,
https://catalog.digital-scriptorium.org/entity/Q98284,Khamsah Niẓāmī; خمسه نظامی (DS25519),Author,نظامى گنجوى.,
https://catalog.digital-scriptorium.org/entity/Q98296,[Portolan Atlas] (DS25523),Author,"Arnaud, Claude, active 1660-1661.",
https://catalog.digital-scriptorium.org/entity/Q98386,Breviary (DS25553),Author,Gerald Lequyn,
https://catalog.digital-scriptorium.org/entity/Q98512,Glosses on the Decretum (DS25595),Former owner,John Arndell (fl. 1498),
https://catalog.digital-scriptorium.org/entity/Q98776,Pinḳas ha-diḳduḳ (DS25683),Author,"Baḳi, Shimshon Eliʻezer, 17th century",
https://catalog.digital-scriptorium.org/entity/Q98806,Samaritan Pentateuch scroll (DS25693),Scribe,"Yaʻaḳov ben Aharon ben Shelomoh, ha-Kohen",
https://catalog.digital-scriptorium.org/entity/Q98842,"Laudatory poem for Śimḥah and Netanʹel, sons of Mesabar (DS25705)",Author,"Yeshuʹah ben Dunash ben Mosheh, 12th century",
https://catalog.digital-scriptorium.org/entity/Q98884,Mahzor for Rosh ha-Shanah; rite of Carpentras (DS25719),Scribe,"Milhaud, ʻImanuʼel ben Gad de",
https://catalog.digital-scriptorium.org/entity/Q98923,Hilkhot sheḥiṭah [bediḳah u-ṭerefot (DS25732),Former owner,"Monteles, Avraham de",
https://catalog.digital-scriptorium.org/entity/Q98923,Hilkhot sheḥiṭah [bediḳah u-ṭerefot (DS25732),Author,"Milhaud, Mosheh de",
https://catalog.digital-scriptorium.org/entity/Q98935,Radd 'ala al-Yahud (DS25736),Author,Munaja ibn Ṣadaqah,
https://catalog.digital-scriptorium.org/entity/Q98980,Hymn (DS25751),Author,"Abisha ben Pinhas, -1376",
https://catalog.digital-scriptorium.org/entity/Q98995,Seliḥot; rite of Provence (DS25756),Scribe,"Milhaud, Imanuel ben Gad de",
https://catalog.digital-scriptorium.org/entity/Q99004,"Letter to Abu Zikhri ben Abu'l-Faraj, Fustat and Qalyub (DS25759)",Author,Abu Mantsur,
https://catalog.digital-scriptorium.org/entity/Q99046,"Letter to Moses Abu-l'Ḥai, Fustat (DS25773)",Author,"ʻAmram ben Yosef ibn al-Nagid, 12th/13th century",
https://catalog.digital-scriptorium.org/entity/Q99100,Court document (DS25791),Scribe,"Halfon ben Menasse, active 1100-1138",
https://catalog.digital-scriptorium.org/entity/Q99121,Mikhtav baḳashah le-maʻanaḳ li-nesiʻa (DS25798),Author,"Nataf, Yosef ben Yeshuʻa",
https://catalog.digital-scriptorium.org/entity/Q99127,Meditational verses for the High Holidays (DS25800),Author,"Yaḥya, Avraham, 17th century",
https://catalog.digital-scriptorium.org/entity/Q99136,Seliḥot for the Four Fasts; rite of Carpentras (DS25803),Scribe,"Milhaud, ʻImanuʼel ben Gad de",
https://catalog.digital-scriptorium.org/entity/Q99139,Seder ha-tefilot she-ʼomerot ha-nashim ḳodem le-mitsṿot ha-muṭalot ʻalehen; na. ḥa. h. le-hitpalel lifne ha-maḳom ʻal benehen asher yaldu ... (DS25804),Scribe,"Urbino, Yeḥiʼel Menaḥem ben Avraham",
https://catalog.digital-scriptorium.org/entity/Q99139,Seder ha-tefilot she-ʼomerot ha-nashim ḳodem le-mitsṿot ha-muṭalot ʻalehen; na. ḥa. h. le-hitpalel lifne ha-maḳom ʻal benehen asher yaldu ... (DS25804),Former owner,"Norza, Leon",
https://catalog.digital-scriptorium.org/entity/Q99196,Tukus al-din / (DS25823),Author,Pinḥas ben Isaac,
https://catalog.digital-scriptorium.org/entity/Q99280,Business letter (DS25851),Author,"Yosef, ha-Kohen",
https://catalog.digital-scriptorium.org/entity/Q99358,Moroccan piyut book (DS25877),Former owner,"Ṿizman, Zakhuv Yaʻaḳov ben Khalifah",
https://catalog.digital-scriptorium.org/entity/Q99358,Moroccan piyut book (DS25877),Former owner,"Hazote, Elie",
https://catalog.digital-scriptorium.org/entity/Q99361,Court document (DS25878),Scribe,Hilel ben Eli,
https://catalog.digital-scriptorium.org/entity/Q99445,Business letter (DS25906),Author,"Masina, Meir, 17th century",
https://catalog.digital-scriptorium.org/entity/Q99457,KItāb al-Madāris / (DS25910),Author,Pinḥas ben Isaac,
https://catalog.digital-scriptorium.org/entity/Q99481,Court memo (DS25918),Scribe,"Halfon ben Menasse, active 1100-1138",
https://catalog.digital-scriptorium.org/entity/Q99499,Letter (DS25924),Author,Ḥibat Allah,
https://catalog.digital-scriptorium.org/entity/Q99526,Università di Padova doctoral diploma for Gershon Cantarini (DS25933),Scribe,"Castelli, Rocco Maria",
https://catalog.digital-scriptorium.org/entity/Q99529,"Letter, 1769 September 14, Danzig to David Berlin (DS25934)",Author,"Natan-Noṭe ben David, (Ożarów, Poland)",
https://catalog.digital-scriptorium.org/entity/Q99565,Kitve Shelomoh Yosef Ḳarpi me-Liṿorno (DS25946),Author,"Ḳarpi, Shelomoh Yosef b. Natan",
https://catalog.digital-scriptorium.org/entity/Q99574,Maḥzor for Yom Kippur : rite of L'isle-sur-la-Sorgue (DS25949),Scribe,"Delpuget, Eliyahu, 17th century",
https://catalog.digital-scriptorium.org/entity/Q99670,Piyuṭim leha-shanah (DS25981),Author,"Levi, Yosef, 18th century",
https://catalog.digital-scriptorium.org/entity/Q99670,Piyuṭim leha-shanah (DS25981),Former owner,"Levi, David, active 19th century",
https://catalog.digital-scriptorium.org/entity/Q99679,Letter (DS25984),Author,ʹOvadyah,
https://catalog.digital-scriptorium.org/entity/Q99748,"Letter to Ali Abu'l-Ḥasan ben Saʻid ""the banker"" in the Matsatsa, Fustat (DS26007)",Author,"Ben ʹAmram, 9th/10th century",
https://catalog.digital-scriptorium.org/entity/Q99883,Letter to Joseph Amarillio (DS26052),Author,"Rozanes, Yosef, 15th century",
https://catalog.digital-scriptorium.org/entity/Q99901,Signature of the Exilarch David (DS26058),Author,"Daṿid, Naśi, 12th century",
https://catalog.digital-scriptorium.org/entity/Q99919,"Business Letter to ʻArus ben Yosef, Fustat (DS26064)",Author,"Nisim ben Benaya, 11th/12th century",
https://catalog.digital-scriptorium.org/entity/Q99988,"Letter to ʻAlun ben Yaʻish, ""The Benefactor"", Fustat (DS26087)",Author,"ʹAli ben Yeḥezḳel, ha-Kohen, 11th century",
https://catalog.digital-scriptorium.org/entity/Q100054,Pinkas Bischheim (DS26109),Author,"Friemann, Avraham",
https://catalog.digital-scriptorium.org/entity/Q100060,Letter to the Jews of Fustat (DS26111),Author,Rabbis of the Jewish Community of Jerusalem,
https://catalog.digital-scriptorium.org/entity/Q100093,Maḥzor for Rosh ha-Shanah; rite of Carpentras (DS26122),Scribe,"Milhaud, ʻImanuʼel ben Gad de",
https://catalog.digital-scriptorium.org/entity/Q100135,Book of letters (DS26136),Author,Tsevi ben Lavi,
https://catalog.digital-scriptorium.org/entity/Q100153,Moreh la-shoḥṭim be-derekh sheʼelah u-teshuvah (DS26142),Author,"Valabrègne, Yitsḥaḳ de",
https://catalog.digital-scriptorium.org/entity/Q100162,Judeo-Arabic treatise on ritual slaughter (title page) (DS26145),Scribe,"Shelomoh ben Shemuʹel, ha-Dayan",
https://catalog.digital-scriptorium.org/entity/Q100240,Court document (DS26171),Scribe,Yeḥiʾel ben Yehudah,
https://catalog.digital-scriptorium.org/entity/Q100282,Seder ha-ashmorot she-nohagim le-ʼomram me-R.ḥ. Elul ʻad Yom Kipur ke-minhag ḳ.ḳ.Ḳ. y.H.b.a (DS26185),Scribe,"Milhaud, ʻImanuʼel ben Gad de",
https://catalog.digital-scriptorium.org/entity/Q100282,Seder ha-ashmorot she-nohagim le-ʼomram me-R.ḥ. Elul ʻad Yom Kipur ke-minhag ḳ.ḳ.Ḳ. y.H.b.a (DS26185),Former owner,"Monteles, Yosef de",
https://catalog.digital-scriptorium.org/entity/Q3951,Logica parva (DS741),Scribe,"Johannes, de Beylario",
https://catalog.digital-scriptorium.org/entity/Q3424,Manuscript list of manuscript and printed books (DS673),Former owner,"Santander San Juan, Simon de, -1791",
https://catalog.digital-scriptorium.org/entity/Q3957,"Dogale issued by Doge Leonardo Loredan to Paolo Nani, podestà and capitaneus of Treviso (DS743)",Former owner,"Stella, Giovanni Pietro, 16th century",
https://catalog.digital-scriptorium.org/entity/Q31162,Battisīpaurṇimāvratodyāpana (DS7275),Scribe,"Bhiḍe, Padyākara",
https://catalog.digital-scriptorium.org/entity/Q35497,Ādnīkaprakaraṇa (DS8720),Author,Laksmana Bhatta (Son of Nārāyaṇa Bhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q35500,Saṃskārendu (DS8721),Author,Tryaṃbaka (Son of Nārāyaṇa),
https://catalog.digital-scriptorium.org/entity/Q31516,Gajagaurīvrata (DS7393),Scribe,Timaṇabhaṭa ( son of Aināpurakara Rāmabhaṭa),
https://catalog.digital-scriptorium.org/entity/Q32968,Rājāvalī (DS7877),Scribe,"Gāḍagiḷa, Bālambhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q33103,Anekadhvanimañjarī (DS7922),Scribe,Dhoṇḍabhaṭṭa Joglekara (Son of Raghunāthabhaṭṭa Joglekara),
https://catalog.digital-scriptorium.org/entity/Q36481,Śivarahasya (DS9048),Scribe,Sadāśiva (Son of Nārāyaṇa),
https://catalog.digital-scriptorium.org/entity/Q36931,Gādādharī (DS9198),Scribe,"Sahasrabuddhi, Vyaṅkaṭeśa",
https://catalog.digital-scriptorium.org/entity/Q30253,Iti vedastutau śrīdharīyaṭīkāvyākhyā (DS6972),Author,Kāśīnātha (Son of Ananta),
https://catalog.digital-scriptorium.org/entity/Q33907,Tṛptidīpa (DS8190),Former owner,Raṅganātha Marāṭhe (Son of Mayūreśvara),
https://catalog.digital-scriptorium.org/entity/Q37768,Kirāṭaṭīkā (DS9477),Scribe,"Bālambhaṭa, Babar",
https://catalog.digital-scriptorium.org/entity/Q34114,Vedāntasāra (DS8259),Scribe,Vināyaka (Son of Kṛṣṇa),
https://catalog.digital-scriptorium.org/entity/Q34165,Taittirīyopaniṣad (DS8276),Scribe,Nārāyaṇa Bhaṭ Rāna,
https://catalog.digital-scriptorium.org/entity/Q36493,Baṭukadīpadānaprakāra (DS9052),Scribe,"Dāḍekara, Kṛṣṇa",
https://catalog.digital-scriptorium.org/entity/Q30697,Ādipurāṇa (DS7120),Former owner,Vyāsa Gaurīśa,
https://catalog.digital-scriptorium.org/entity/Q32452,Chandas (DS7705),Former owner,Sakhārāma,
https://catalog.digital-scriptorium.org/entity/Q29980,Akulāgama mahātantra yogasārasamuccaya (DS6881),Former owner,"Śrī 3 Bīr Mardana, Mahārāja",
https://catalog.digital-scriptorium.org/entity/Q35374,Vāgbhūṣanakāvya (DS8679),Scribe,Prabhākaraśīghra (Son of Sadāśiva),
https://catalog.digital-scriptorium.org/entity/Q31480,Aduḥkhanavamīvratakathā (DS7381),Scribe,"Vaḷe, Mādhava",
https://catalog.digital-scriptorium.org/entity/Q37195,Sītācaraṇacāmaranāmastotra (DS9286),Author,"Śrīnivāsācārya, active 13th century",
https://catalog.digital-scriptorium.org/entity/Q30070,Viṣṇusahasranāma (DS6911),Scribe,Rājaśrī Āpādikṣita Dātye,
https://catalog.digital-scriptorium.org/entity/Q30085,Tantrasāra (DS6916),Former owner,Rāma Śarmmaṇ,
https://catalog.digital-scriptorium.org/entity/Q30085,Tantrasāra (DS6916),Scribe,Mūrāri Devaśarmmaṇā,
https://catalog.digital-scriptorium.org/entity/Q33505,Brahmānandayogānanda (DS8056),Scribe,Janārdana Tāhmaṇakara,
https://catalog.digital-scriptorium.org/entity/Q36091,Bālabodha (DS8918),Author,Muñjāditya,
https://catalog.digital-scriptorium.org/entity/Q37981,Ṛṣipañcamī (DS9548),Scribe,Viṭhalabhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q32875,Yogaśataka (DS7846),Author,Daivajña,
https://catalog.digital-scriptorium.org/entity/Q34813,Māhānyāsa (DS8492),Scribe,Puruṣottama (Son of Rāmacandra),
https://catalog.digital-scriptorium.org/entity/Q30667,Sundarakāṇḍa (DS7110),Scribe,Bhādrapanta,
https://catalog.digital-scriptorium.org/entity/Q31462,Rāmastavarājastotramantra (DS7375),Author,Anandanatha Yogipravara,
https://catalog.digital-scriptorium.org/entity/Q30937,Śivagītā (DS7200),Scribe,Kaṭarāva Mahājana,
https://catalog.digital-scriptorium.org/entity/Q31792,Mahārudrajapavidhāna (DS7485),Author,Śrīdevayājñika,
https://catalog.digital-scriptorium.org/entity/Q31792,Mahārudrajapavidhāna (DS7485),Scribe,Nīlakaṇṭhatanūja,
https://catalog.digital-scriptorium.org/entity/Q32539,Naiṣadha (DS7734),Scribe,Vināyaka Āḍibrekara (Son of Bālakṛṣṇa Āḍibrekara),
https://catalog.digital-scriptorium.org/entity/Q34666,Prayogasāra (DS8443),Author,Keśavasvāmin,
https://catalog.digital-scriptorium.org/entity/Q35920,Jñānamañjarī (DS8861),Author,Rṣiśarman,
https://catalog.digital-scriptorium.org/entity/Q36127,Kālāmṛtivivṛti (DS8930),Author,Bāpirājā,
https://catalog.digital-scriptorium.org/entity/Q30544,Viṣṇusūkta (DS7069),Scribe,Keśava Bhaṭṭa (Son of Ananta Bhaṭṭa),
https://catalog.digital-scriptorium.org/entity/Q32173,Dharmasindhu (DS7612),Scribe,Sakhārāma (Son of Cuḍāmaṇa),
https://catalog.digital-scriptorium.org/entity/Q32551,Pañcaprakaraṇa (DS7738),Author,Rāmadāra,
https://catalog.digital-scriptorium.org/entity/Q34639,Yajñaprāyaścittavivaraṇa (DS8434),Scribe,Sadāśiva (Son of Kāśinātha),
https://catalog.digital-scriptorium.org/entity/Q36109,JayalakṣmīṭIkā (DS8924),Author,Jayalakṣmī,
https://catalog.digital-scriptorium.org/entity/Q35566,Āśvalāyanasmṛti (DS8743),Former owner,"Karva, Lakṣmaṇabhaṭṭa",
https://catalog.digital-scriptorium.org/entity/Q31495,Gaṇeśāvatāravarṇana (DS7386),Scribe,"Khare, Viṣṇubhaṭa",
https://catalog.digital-scriptorium.org/entity/Q33079,Kautukacintāmaṇi (DS7914),Scribe,Keśava (Son of Hastākṣaragaṇeśa),
https://catalog.digital-scriptorium.org/entity/Q30883,Kālāgnirudropaniṣad (DS7182),Former owner,Viṣṇudatta Lohatīka,
https://catalog.digital-scriptorium.org/entity/Q31672,Karkaṭīvrata (DS7445),Former owner,Gaṇeśabhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q37123,Ārṣeyarāmāyaṇa (DS9262),Scribe,"Citala, Lakṣmadītta",
https://catalog.digital-scriptorium.org/entity/Q31384,Tithinirṇaya (DS7349),Scribe,Narahari Bhaṭṭa Śevaḍe,
https://catalog.digital-scriptorium.org/entity/Q33580,Bhṛgūpaniṣadbhāṣyaṭippaṇa (DS8081),Scribe,Govinda Brahma (Son of Khaṇḍabhaṭṭa Brahma),
https://catalog.digital-scriptorium.org/entity/Q33580,Bhṛgūpaniṣadbhāṣyaṭippaṇa (DS8081),Author,Jñānamṛtapata,
https://catalog.digital-scriptorium.org/entity/Q37294,Manīṣāpañcaka (DS9319),Scribe,Viśvanātha Bhāgavata,
https://catalog.digital-scriptorium.org/entity/Q29596,Sarvānukramaṇī Vivaraṇa (DS6753),Scribe,Jagannātha,
https://catalog.digital-scriptorium.org/entity/Q30817,Śravaṇadvādaśīvrata (DS7160),Scribe,Bhāṇḍāri Śaṃbhū Bhaṭṭa,
https://catalog.digital-scriptorium.org/entity/Q32062,Prādyupasarga (DS7575),Former owner,Śivadevatanaya Jayakṛṣṇa,
https://catalog.digital-scriptorium.org/entity/Q35758,Prauḍhamanoramā (DS8807),Scribe,"Sahasabudhi, Vināyaka",
https://catalog.digital-scriptorium.org/entity/Q36460,MImāṃsāparibhāṣā (DS9041),Author,Kṛṣṇa Dīkṣita,
https://catalog.digital-scriptorium.org/entity/Q36460,MImāṃsāparibhāṣā (DS9041),Former owner,"Sahasrabuddhe, DāmodaraśāstrI",
https://catalog.digital-scriptorium.org/entity/Q33343,Saṃnyāsādīpikā (DS8002),Author,Śaivagāmīnāgnihotrī,
